Name,Category,Investment Horizon,NAV,Date,NAV_Category
Baroda BNP Paribas Manufacturing Fund - Regular Plan - Growth Option,Equity Scheme - Sectoral/ Thematic,Long-Term Schemes,9.5372,"Fri, 25 Oct 2024 00:00:00",Low
Baroda BNP Paribas Manufacturing Fund - Regular Plan - IDCW Option,Equity Scheme - Sectoral/ Thematic,Long-Term Schemes,9.5372,"Fri, 25 Oct 2024 00:00:00",Low
Mirae Asset Global Electric & Autonomous Vehicles ETFs Fund of Fund- Direct Plan - Growth,Other Scheme - FoF Overseas,Long-Term Schemes,9.535,"Thu, 24 Oct 2024 00:00:00",Low
Axis Consumption Fund Direct Plan - IDCW,Equity Scheme - Sectoral/ Thematic,Long-Term Schemes,9.53,"Fri, 25 Oct 2024 00:00:00",Low
Axis Consumption Fund Direct Plan - Growth,Equity Scheme - Sectoral/ Thematic,Long-Term Schemes,9.53,"Fri, 25 Oct 2024 00:00:00",Low
PGIM India Multi Cap Fund - Direct Plan - Growth Option,Equity Scheme - Multi Cap Fund,Long-Term Schemes,9.52,"Fri, 25 Oct 2024 00:00:00",Low
PGIM India Multi Cap Fund - Direct Plan - IDCW Option,Equity Scheme - Multi Cap Fund,Long-Term Schemes,9.52,"Fri, 25 Oct 2024 00:00:00",Low
Samco Special Opportunities Fund - Direct Plan - Growth,Equity Scheme - Sectoral/ Thematic,Long-Term Schemes,9.52,"Fri, 25 Oct 2024 00:00:00",Low
Axis Consumption Fund Regular Plan - Growth,Equity Scheme - Sectoral/ Thematic,Long-Term Schemes,9.51,"Fri, 25 Oct 2024 00:00:00",Low
Axis Consumption Fund Regular Plan - IDCW,Equity Scheme - Sectoral/ Thematic,Long-Term Schemes,9.51,"Fri, 25 Oct 2024 00:00:00",Low
Mahindra Manulife Manufacturing Fund - Regular Plan - Growth,Equity Scheme - Sectoral/ Thematic,Long-Term Schemes,9.5082,"Fri, 25 Oct 2024 00:00:00",Low
Mahindra Manulife Manufacturing Fund - Regular Plan - IDCW,Equity Scheme - Sectoral/ Thematic,Long-Term Schemes,9.5082,"Fri, 25 Oct 2024 00:00:00",Low
PGIM India Multi Cap Fund - Regular Plan - IDCW Option,Equity Scheme - Multi Cap Fund,Long-Term Schemes,9.5,"Fri, 25 Oct 2024 00:00:00",Low
PGIM India Multi Cap Fund - Regular Plan - Growth Option,Equity Scheme - Multi Cap Fund,Long-Term Schemes,9.5,"Fri, 25 Oct 2024 00:00:00",Low
HDFC NIFTY LargeMidcap 250 Index Fund - Growth Option - Direct,Other Scheme - Index Funds,Long-Term Schemes,9.4863,"Fri, 25 Oct 2024 00:00:00",Low
ITI Large & Midcap Fund - Direct Plan - IDCW Option,Equity Scheme - Large & Mid Cap Fund,Long-Term Schemes,9.4852,"Fri, 25 Oct 2024 00:00:00",Low
ITI Large & Midcap Fund - Direct Plan - Growth,Equity Scheme - Large & Mid Cap Fund,Long-Term Schemes,9.4852,"Fri, 25 Oct 2024 00:00:00",Low
HDFC NIFTY LargeMidcap 250 Index Fund - Growth Option,Other Scheme - Index Funds,Long-Term Schemes,9.4839,"Fri, 25 Oct 2024 00:00:00",Low
KOTAK NIFTY MIDCAP 50 INDEX FUND-DIRECT PLAN-IDCW PAYOUT AND REINVESTMENT,Other Scheme - Index Funds,Long-Term Schemes,9.479,"Fri, 25 Oct 2024 00:00:00",Low
KOTAK NIFTY MIDCAP 50 INDEX FUND-DIRECT PLAN- GROWTH,Other Scheme - Index Funds,Long-Term Schemes,9.479,"Fri, 25 Oct 2024 00:00:00",Low
Baroda BNP Paribas Dividend Yield Fund - Direct Plan - IDCW Option,Equity Scheme - Dividend Yield Fund,Long-Term Schemes,9.4742,"Fri, 25 Oct 2024 00:00:00",Low
Baroda BNP Paribas Dividend Yield Fund - Direct Plan - Growth Option,Equity Scheme - Dividend Yield Fund,Long-Term Schemes,9.4742,"Fri, 25 Oct 2024 00:00:00",Low
KOTAK NIFTY MIDCAP 50 INDEX FUND-REGULAR PLAN-GROWTH,Other Scheme - Index Funds,Long-Term Schemes,9.467,"Fri, 25 Oct 2024 00:00:00",Low
KOTAK NIFTY MIDCAP 50 INDEX FUND-REGULAR PLAN-IDCW PAYOUT AND REINVESTMENT,Other Scheme - Index Funds,Long-Term Schemes,9.467,"Fri, 25 Oct 2024 00:00:00",Low
ITI Large & Midcap Fund - Regular Plan - IDCW Option,Equity Scheme - Large & Mid Cap Fund,Long-Term Schemes,9.4636,"Fri, 25 Oct 2024 00:00:00",Low
ITI Large & Midcap Fund - Regular Plan - Growth,Equity Scheme - Large & Mid Cap Fund,Long-Term Schemes,9.4636,"Fri, 25 Oct 2024 00:00:00",Low
Samco Special Opportunities Fund - Regular Plan - Growth,Equity Scheme - Sectoral/ Thematic,Long-Term Schemes,9.46,"Fri, 25 Oct 2024 00:00:00",Low
Baroda BNP Paribas Dividend Yield Fund - Regular Plan - Growth Option,Equity Scheme - Dividend Yield Fund,Long-Term Schemes,9.4543,"Fri, 25 Oct 2024 00:00:00",Low
Baroda BNP Paribas Dividend Yield Fund - Regular Plan - IDCW Option,Equity Scheme - Dividend Yield Fund,Long-Term Schemes,9.4543,"Fri, 25 Oct 2024 00:00:00",Low
Mirae Asset Global Electric & Autonomous Vehicles ETFs Fund of Fund - Regular Plan - Growth,Other Scheme - FoF Overseas,Long-Term Schemes,9.433,"Thu, 24 Oct 2024 00:00:00",Low
Tata Nifty India Tourism Index Fund - Direct - IDCW Payout,Other Scheme - Index Funds,Long-Term Schemes,9.43,"Fri, 25 Oct 2024 00:00:00",Low
Tata Nifty India Tourism Index Fund - Direct - Growth,Other Scheme - Index Funds,Long-Term Schemes,9.43,"Fri, 25 Oct 2024 00:00:00",Low
Tata Nifty India Tourism Index Fund - Direct - IDCW Reinvestment,Other Scheme - Index Funds,Long-Term Schemes,9.43,"Fri, 25 Oct 2024 00:00:00",Low
Tata Nifty India Tourism Index Fund - Regular - Growth,Other Scheme - Index Funds,Long-Term Schemes,9.4117,"Fri, 25 Oct 2024 00:00:00",Low
Tata Nifty India Tourism Index Fund - Regular - IDCW Reinvestment,Other Scheme - Index Funds,Long-Term Schemes,9.4117,"Fri, 25 Oct 2024 00:00:00",Low
Tata Nifty India Tourism Index Fund - Regular - IDCW Payout,Other Scheme - Index Funds,Long-Term Schemes,9.4117,"Fri, 25 Oct 2024 00:00:00",Low
Edelweiss Business Cycle Fund - Direct Plan - IDCW Option,Equity Scheme - Sectoral/ Thematic,Long-Term Schemes,9.4035,"Fri, 25 Oct 2024 00:00:00",Low
Edelweiss Business Cycle Fund - Direct Plan - Growth,Equity Scheme - Sectoral/ Thematic,Long-Term Schemes,9.4035,"Fri, 25 Oct 2024 00:00:00",Low
Kotak Nifty Midcap 150 Momentum 50 Index Fund-Direct Plan-IDCW option,Other Scheme - Index Funds,Long-Term Schemes,9.368,"Fri, 25 Oct 2024 00:00:00",Low
Kotak Nifty Midcap 150 Momentum 50 Index Fund-Direct Plan-Growth,Other Scheme - Index Funds,Long-Term Schemes,9.368,"Fri, 25 Oct 2024 00:00:00",Low
Kotak Nifty Midcap 150 Momentum 50 Index Fund-Regular Plan-Growth,Other Scheme - Index Funds,Long-Term Schemes,9.365,"Fri, 25 Oct 2024 00:00:00",Low
Kotak Nifty Midcap 150 Momentum 50 Index Fund-Regular plan-IDCW option,Other Scheme - Index Funds,Long-Term Schemes,9.365,"Fri, 25 Oct 2024 00:00:00",Low
Edelweiss Business Cycle Fund - Regular Plan - IDCW Option,Equity Scheme - Sectoral/ Thematic,Long-Term Schemes,9.364,"Fri, 25 Oct 2024 00:00:00",Low
Bandhan Nifty Midcap 150 Index Fund-Direct Plan-Growth,Other Scheme - Index Funds,Long-Term Schemes,9.364,"Fri, 25 Oct 2024 00:00:00",Low
Edelweiss Business Cycle Fund - Regular Plan - Growth,Equity Scheme - Sectoral/ Thematic,Long-Term Schemes,9.364,"Fri, 25 Oct 2024 00:00:00",Low
Bandhan Nifty Midcap 150 Index Fund-Regular Plan-Growth,Other Scheme - Index Funds,Long-Term Schemes,9.3573,"Fri, 25 Oct 2024 00:00:00",Low
UTI Nifty Private Bank Index Fund - Direct Plan - Growth Option,Other Scheme - Index Funds,Long-Term Schemes,9.3417,"Fri, 25 Oct 2024 00:00:00",Low
UTI Nifty Private Bank Index Fund - Regular Plan - Growth Option,Other Scheme - Index Funds,Long-Term Schemes,9.3362,"Fri, 25 Oct 2024 00:00:00",Low
Mirae Asset Nifty200 Alpha 30 ETF Fund of Fund - Direct Plan - IDCW,Other Scheme - FoF Domestic,Long-Term Schemes,9.321,"Fri, 25 Oct 2024 00:00:00",Low
Mirae Asset Nifty200 Alpha 30 ETF Fund of Fund - Direct Plan - Growth,Other Scheme - FoF Domestic,Long-Term Schemes,9.314,"Fri, 25 Oct 2024 00:00:00",Low
Mirae Asset Nifty200 Alpha 30 ETF Fund of Fund - Regular Plan - Growth,Other Scheme - FoF Domestic,Long-Term Schemes,9.312,"Fri, 25 Oct 2024 00:00:00",Low
ICICI Prudential Nifty200 Value 30 Index Fund - Direct Plan - IDCW,Other Scheme - Index Funds,Long-Term Schemes,9.3061,"Fri, 25 Oct 2024 00:00:00",Low
ICICI Prudential Nifty200 Value 30 Index Fund - Direct Plan - Growth,Other Scheme - Index Funds,Long-Term Schemes,9.3061,"Fri, 25 Oct 2024 00:00:00",Low
Mirae Asset Nifty200 Alpha 30 ETF Fund of Fund - Regular Plan - IDCW,Other Scheme - FoF Domestic,Long-Term Schemes,9.305,"Fri, 25 Oct 2024 00:00:00",Low
ICICI Prudential Nifty200 Value 30 Index Fund - Growth,Other Scheme - Index Funds,Long-Term Schemes,9.3049,"Fri, 25 Oct 2024 00:00:00",Low
ICICI Prudential Nifty200 Value 30 Index Fund - IDCW,Other Scheme - Index Funds,Long-Term Schemes,9.3049,"Fri, 25 Oct 2024 00:00:00",Low
Motilal Oswal Quant Fund - Regular - IDCW,Equity Scheme - Sectoral/ Thematic,Long-Term Schemes,9.3047,"Fri, 25 Oct 2024 00:00:00",Low
UTI Nifty 200 Quality 30 Index Fund - Direct Plan - Growth Option,Other Scheme - Index Funds,Long-Term Schemes,9.3022,"Fri, 25 Oct 2024 00:00:00",Low
UTI Nifty 200 Quality 30 Index Fund - Regular Plan - Growth Option,Other Scheme - Index Funds,Long-Term Schemes,9.2967,"Fri, 25 Oct 2024 00:00:00",Low
Kotak World Gold Fund - Standard Plan - Dividend Option,Other Scheme - FoF Overseas,Long-Term Schemes,9.28,"Tue, 25 Feb 2020 00:00:00",Low
SBI Nifty 500 Index Fund- Direct Plan- Growth,Other Scheme - Index Funds,Long-Term Schemes,9.2777,"Fri, 25 Oct 2024 00:00:00",Low
SBI Nifty 500 Index Fund- Direct Plan- Income Distribution Cum Capital Withdrawal (IDCW),Other Scheme - Index Funds,Long-Term Schemes,9.2777,"Fri, 25 Oct 2024 00:00:00",Low
SBI Nifty 500 Index Fund- Regular Plan- Growth,Other Scheme - Index Funds,Long-Term Schemes,9.2745,"Fri, 25 Oct 2024 00:00:00",Low
SBI Nifty 500 Index Fund- Regular Plan- Income Distribution Cum Capital Withdrawal (IDCW),Other Scheme - Index Funds,Long-Term Schemes,9.2743,"Fri, 25 Oct 2024 00:00:00",Low
Nippon India Nifty 500 Equal Weight Index Fund - Direct Plan - Growth Option,Other Scheme - Index Funds,Long-Term Schemes,9.1742,"Fri, 25 Oct 2024 00:00:00",Low
Nippon India Nifty 500 Equal Weight Index Fund - Direct Plan - IDCW Option,Other Scheme - Index Funds,Long-Term Schemes,9.1742,"Fri, 25 Oct 2024 00:00:00",Low
Nippon India Nifty 500 Equal Weight Index Fund - Regular Plan - IDCW Option,Other Scheme - Index Funds,Long-Term Schemes,9.1674,"Fri, 25 Oct 2024 00:00:00",Low
Nippon India Nifty 500 Equal Weight Index Fund - Regular Plan - Growth Option,Other Scheme - Index Funds,Long-Term Schemes,9.1674,"Fri, 25 Oct 2024 00:00:00",Low
PGIM India Emerging Markets Equity Fund - Direct Plan - Dividend,Other Scheme - FoF Overseas,Long-Term Schemes,9.15,"Fri, 20 Jan 2023 00:00:00",Low
Baroda BNP Paribas Nifty200 Momentum 30 Index Fund - Direct Plan - Growth Option,Other Scheme - Index Funds,Long-Term Schemes,9.1386,"Fri, 25 Oct 2024 00:00:00",Low
Baroda BNP Paribas Nifty200 Momentum 30 Index Fund - Regular Plan - Growth Option,Other Scheme - Index Funds,Long-Term Schemes,9.1367,"Fri, 25 Oct 2024 00:00:00",Low
Groww Nifty India Defence ETF FOF - Direct Growth,Other Scheme - FoF Domestic,Long-Term Schemes,9.0716,"Fri, 25 Oct 2024 00:00:00",Low
Groww Nifty India Defence ETF FOF - Direct - IDCW,Other Scheme - FoF Domestic,Long-Term Schemes,9.0716,"Fri, 25 Oct 2024 00:00:00",Low
Groww Nifty India Defence ETF FOF - Regular - Growth,Other Scheme - FoF Domestic,Long-Term Schemes,9.0701,"Fri, 25 Oct 2024 00:00:00",Low
Groww Nifty India Defence ETF FOF - Regular - IDCW,Other Scheme - FoF Domestic,Long-Term Schemes,9.0701,"Fri, 25 Oct 2024 00:00:00",Low
Nippon India Nifty 500 Momentum 50 Index Fund - Direct Plan - Growth Option,Other Scheme - Index Funds,Long-Term Schemes,9.0694,"Fri, 25 Oct 2024 00:00:00",Low
Nippon India Nifty 500 Momentum 50 Index Fund - Direct Plan - IDCW Option,Other Scheme - Index Funds,Long-Term Schemes,9.0694,"Fri, 25 Oct 2024 00:00:00",Low
Nippon India Nifty 500 Momentum 50 Index Fund - Regular Plan - Growth Option,Other Scheme - Index Funds,Long-Term Schemes,9.0654,"Fri, 25 Oct 2024 00:00:00",Low
Nippon India Nifty 500 Momentum 50 Index Fund - Regular Plan - IDCW Option,Other Scheme - Index Funds,Long-Term Schemes,9.0654,"Fri, 25 Oct 2024 00:00:00",Low
Tata Nifty200 Alpha 30 Index Fund - Direct - IDCW Payout,Other Scheme - Index Funds,Long-Term Schemes,9.0382,"Fri, 25 Oct 2024 00:00:00",Low
Tata Nifty200 Alpha 30 Index Fund - Direct - IDCW Reinvestment,Other Scheme - Index Funds,Long-Term Schemes,9.0382,"Fri, 25 Oct 2024 00:00:00",Low
Tata Nifty200 Alpha 30 Index Fund - Direct -Growth,Other Scheme - Index Funds,Long-Term Schemes,9.0382,"Fri, 25 Oct 2024 00:00:00",Low
Motilal Oswal Nifty 500 Momentum 50 Index Fund-Direct Plan-Growth,Other Scheme - Index Funds,Long-Term Schemes,9.0287,"Fri, 25 Oct 2024 00:00:00",Low
Tata Nifty200 Alpha 30 Index Fund - Regular -Growth,Other Scheme - Index Funds,Long-Term Schemes,9.0285,"Fri, 25 Oct 2024 00:00:00",Low
Tata Nifty200 Alpha 30 Index Fund - Regular - IDCW Reinvestment,Other Scheme - Index Funds,Long-Term Schemes,9.0285,"Fri, 25 Oct 2024 00:00:00",Low
Tata Nifty200 Alpha 30 Index Fund - Regular - IDCW Payout,Other Scheme - Index Funds,Long-Term Schemes,9.0285,"Fri, 25 Oct 2024 00:00:00",Low
Motilal Oswal Nifty 500 Momentum 50 Index Fund-Regular Plan-Growth,Other Scheme - Index Funds,Long-Term Schemes,9.0231,"Fri, 25 Oct 2024 00:00:00",Low
PGIM India Global Select Real Estate Securities Fund of Fund - Direct Plan - IDCW Option,Other Scheme - FoF Overseas,Long-Term Schemes,9.01,"Fri, 20 Jan 2023 00:00:00",Low
Mahindra Manulife Asia Pacific REITs FOF - Direct Plan - Growth,Other Scheme - FoF Overseas,Long-Term Schemes,9.0037,"Fri, 25 Oct 2024 00:00:00",Low
Mahindra Manulife Asia Pacific REITs FOF - Direct Plan - IDCW,Other Scheme - FoF Overseas,Long-Term Schemes,9.0037,"Fri, 25 Oct 2024 00:00:00",Low
PGIM India Global Select Real Estate Securities Fund of Fund - Regular Plan - IDCW Option,Other Scheme - FoF Overseas,Long-Term Schemes,8.93,"Fri, 20 Jan 2023 00:00:00",Low
Kotak Nifty India Tourism Index Fund-Direct-Growth Option,Other Scheme - Index Funds,Long-Term Schemes,8.853,"Fri, 25 Oct 2024 00:00:00",Low
Kotak Nifty India Tourism Index Fund-Direct Plan-IDCW Option,Other Scheme - Index Funds,Long-Term Schemes,8.853,"Fri, 25 Oct 2024 00:00:00",Low
Kotak Nifty India Tourism Index Fund-Regular Plan-IDCW Option,Other Scheme - Index Funds,Long-Term Schemes,8.848,"Fri, 25 Oct 2024 00:00:00",Low
Kotak Nifty India Tourism Index Fund-Regular plan-Growth,Other Scheme - Index Funds,Long-Term Schemes,8.848,"Fri, 25 Oct 2024 00:00:00",Low
Aditya Birla Sun Life Nifty India Defence Index Fund-Direct IDCW Payout,Other Scheme - Index Funds,Long-Term Schemes,8.751,"Fri, 25 Oct 2024 00:00:00",Low
Aditya Birla Sun Life Nifty India Defence Index Fund-Direct Growth,Other Scheme - Index Funds,Long-Term Schemes,8.7509,"Fri, 25 Oct 2024 00:00:00",Low
Aditya Birla Sun Life Nifty India Defence Index Fund-Regular-Growth,Other Scheme - Index Funds,Long-Term Schemes,8.7411,"Fri, 25 Oct 2024 00:00:00",Low
Aditya Birla Sun Life Nifty India Defence Index Fund-Regular IDCW Payout,Other Scheme - Index Funds,Long-Term Schemes,8.741,"Fri, 25 Oct 2024 00:00:00",Low
Mahindra Manulife Asia Pacific REITs FOF - Regular Plan - Growth,Other Scheme - FoF Overseas,Long-Term Schemes,8.7395,"Fri, 25 Oct 2024 00:00:00",Low
Mahindra Manulife Asia Pacific REITs FOF - Regular Plan - IDCW,Other Scheme - FoF Overseas,Long-Term Schemes,8.7395,"Fri, 25 Oct 2024 00:00:00",Low
Invesco India - Invesco Global Consumer Trends Fund of Fund - Direct Plan - IDCW (Payout / Reinvestment),Other Scheme - FoF Overseas,Long-Term Schemes,8.624,"Fri, 25 Oct 2024 00:00:00",Low
Invesco India - Invesco Global Consumer Trends Fund of Fund - Direct Plan - Growth,Other Scheme - FoF Overseas,Long-Term Schemes,8.6232,"Fri, 25 Oct 2024 00:00:00",Low
Kotak BSE PSU Index Fund - Direct Plan - IDCW Payout and Reinvestment,Other Scheme - Index Funds,Long-Term Schemes,8.457,"Fri, 25 Oct 2024 00:00:00",Low
Kotak BSE PSU Index Fund - Direct Plan - Growth,Other Scheme - Index Funds,Long-Term Schemes,8.457,"Fri, 25 Oct 2024 00:00:00",Low
Kotak BSE PSU Index Fund - Regular Plan - Growth,Other Scheme - Index Funds,Long-Term Schemes,8.443,"Fri, 25 Oct 2024 00:00:00",Low
Kotak BSE PSU Index Fund - Regular Plan - IDCW Payout and Reinvestment,Other Scheme - Index Funds,Long-Term Schemes,8.443,"Fri, 25 Oct 2024 00:00:00",Low
Invesco India - Invesco Global Consumer Trends Fund of Fund - Growth,Other Scheme - FoF Overseas,Long-Term Schemes,8.2926,"Fri, 25 Oct 2024 00:00:00",Low
Invesco India - Invesco Global Consumer Trends Fund of Fund - IDCW (Payout / Reinvestment),Other Scheme - FoF Overseas,Long-Term Schemes,8.2923,"Fri, 25 Oct 2024 00:00:00",Low
Motilal Oswal Nifty India Defence Index Fund Direct Plan Growth,Other Scheme - Index Funds,Long-Term Schemes,7.9724,"Fri, 25 Oct 2024 00:00:00",Low
Motilal Oswal Nifty India Defence Index Fund Regular Plan Growth,Other Scheme - Index Funds,Long-Term Schemes,7.9528,"Fri, 25 Oct 2024 00:00:00",Low
Axis Greater China Equity Fund of Fund - Direct Plan - IDCW,Other Scheme - FoF Overseas,Long-Term Schemes,7.85,"Thu, 24 Oct 2024 00:00:00",Low
Axis Greater China Equity Fund of Fund - Direct Plan - Growth Option,Other Scheme - FoF Overseas,Long-Term Schemes,7.85,"Thu, 24 Oct 2024 00:00:00",Low
Tata Gold Exchange Traded Fund,Other Scheme - Gold ETF,Long-Term Schemes,7.6622,"Fri, 25 Oct 2024 00:00:00",Low
Axis Greater China Equity Fund of Fund - Regular Plan - Growth Option,Other Scheme - FoF Overseas,Long-Term Schemes,7.54,"Thu, 24 Oct 2024 00:00:00",Low
Axis Greater China Equity Fund of Fund - Regular Plan - IDCW,Other Scheme - FoF Overseas,Long-Term Schemes,7.53,"Thu, 24 Oct 2024 00:00:00",Low
UTI - Bond Fund (Segregated - 17022020) - Direct Plan - Growth Option,Debt Scheme - Corporate Bond Fund,Short-Term Schemes,7.3484,"Thu, 27 Jan 2022 00:00:00",Low
HSBC Brazil Fund - Growth Direct,Other Scheme - FoF Overseas,Long-Term Schemes,7.3141,"Thu, 24 Oct 2024 00:00:00",Low
HSBC Brazil Fund - IDCW Direct Plan,Other Scheme - FoF Overseas,Long-Term Schemes,7.3078,"Thu, 24 Oct 2024 00:00:00",Low
UTI - Bond Fund ( Segregated - 17022020) - Regular Plan - Growth Option,Debt Scheme - Corporate Bond Fund,Short-Term Schemes,6.8146,"Thu, 27 Jan 2022 00:00:00",Low
HSBC Brazil Fund-Growth,Other Scheme - FoF Overseas,Long-Term Schemes,6.7139,"Thu, 24 Oct 2024 00:00:00",Low
HSBC Brazil Fund - IDCW,Other Scheme - FoF Overseas,Long-Term Schemes,6.7139,"Thu, 24 Oct 2024 00:00:00",Low
Nippon India Hybrid Bond Fund - Segregated Portfolio 1 - Direct Plan Growth Plan - Growth Option,Hybrid Scheme - Conservative Hybrid Fund,Long-Term Schemes,4.0808,"Fri, 10 Jul 2020 00:00:00",Low
UTI - Regular Saving Fund (Segregated - 17022020) - Direct Plan - Growth Option,Hybrid Scheme - Conservative Hybrid Fund,Long-Term Schemes,4.08,"Thu, 27 Jan 2022 00:00:00",Low
UTI - Regular Saving Fund (Segregated - 17022020) - Direct Plan - Monthly Payment Option,Hybrid Scheme - Conservative Hybrid Fund,Long-Term Schemes,4.0131,"Thu, 27 Jan 2022 00:00:00",Low
UTI - Regular Saving Fund (Segregated - 17022020) - Regular Plan - Monthly Payment Option,Hybrid Scheme - Conservative Hybrid Fund,Long-Term Schemes,3.8416,"Thu, 27 Jan 2022 00:00:00",Low
Nippon India Hybrid Bond Fund - Segregated Portfolio 1 - Growth Plan,Hybrid Scheme - Conservative Hybrid Fund,Long-Term Schemes,3.8398,"Fri, 10 Jul 2020 00:00:00",Low
UTI - Regular Saving Fund (Segregated - 17022020) - Regular Plan - Growth Option,Hybrid Scheme - Conservative Hybrid Fund,Long-Term Schemes,3.8396,"Thu, 27 Jan 2022 00:00:00",Low
UTI Regular Saving Fund ( Segregated - 17022020) - Direct Plan - Flexi IDCW,Hybrid Scheme - Conservative Hybrid Fund,Long-Term Schemes,3.4135,"Thu, 27 Jan 2022 00:00:00",Low
UTI Regular Saving Fund ( Segregated - 17022020) - Regular Plan - Flexi IDCW,Hybrid Scheme - Conservative Hybrid Fund,Long-Term Schemes,3.1928,"Thu, 27 Jan 2022 00:00:00",Low
UTI - Credit Risk Fund (Segregated - 17022020) - Direct Plan - Growth Option,Debt Scheme - Credit Risk Fund,Short-Term Schemes,2.6874,"Mon, 31 Jan 2022 00:00:00",Low
UTI - Credit Risk Fund (Segregated - 17022020) - Regular Plan - Growth Option,Debt Scheme - Credit Risk Fund,Short-Term Schemes,2.4018,"Mon, 31 Jan 2022 00:00:00",Low
UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Quarterly IDCW,Debt Scheme - Corporate Bond Fund,Short-Term Schemes,2.3467,"Thu, 27 Jan 2022 00:00:00",Low
UTI Credit Risk Fund ( Segregated - 17022020 ) - Direct Plan - Quarterly IDCW,Debt Scheme - Credit Risk Fund,Short-Term Schemes,1.8964,"Mon, 31 Jan 2022 00:00:00",Low
UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Quarterly IDCW,Debt Scheme - Corporate Bond Fund,Short-Term Schemes,1.8744,"Thu, 27 Jan 2022 00:00:00",Low
UTI Credit Risk Fund ( Segregated - 17022020 ) - Direct Plan - Annual IDCW,Debt Scheme - Credit Risk Fund,Short-Term Schemes,1.7437,"Mon, 31 Jan 2022 00:00:00",Low
UTI Credit Risk Fund ( Segregated - 17022020 ) - Direct Plan - Half-Yearly IDCW,Debt Scheme - Credit Risk Fund,Short-Term Schemes,1.7067,"Mon, 31 Jan 2022 00:00:00",Low
UTI Credit Risk Fund ( Segregated - 17022020 ) - Regular Plan - Quarterly IDCW,Debt Scheme - Credit Risk Fund,Short-Term Schemes,1.706,"Mon, 31 Jan 2022 00:00:00",Low
UTI Credit Risk Fund ( Segregated - 17022020 ) - Direct Plan - Flexi IDCW,Debt Scheme - Credit Risk Fund,Short-Term Schemes,1.7035,"Mon, 31 Jan 2022 00:00:00",Low
BANDHAN LIQUID Fund - Unclaimed IDCW Less than 3 years,Debt Scheme - Liquid Fund,Short-Term Schemes,1.6181,"Fri, 25 Oct 2024 00:00:00",Low
BANDHAN LIQUID Fund - Unclaimed Redemption Less than 3 years,Debt Scheme - Liquid Fund,Short-Term Schemes,1.6181,"Fri, 25 Oct 2024 00:00:00",Low
UTI Credit Risk Fund ( Segregated - 17022020 ) - Regular Plan - Half-Yearly IDCW,Debt Scheme - Credit Risk Fund,Short-Term Schemes,1.6108,"Mon, 31 Jan 2022 00:00:00",Low
UTI Credit Risk Fund ( Segregated - 17022020 ) - Direct Plan - Monthly IDCW,Debt Scheme - Credit Risk Fund,Short-Term Schemes,1.6036,"Mon, 31 Jan 2022 00:00:00",Low
UTI Credit Risk Fund ( Segregated - 17022020 ) - Regular Plan - Annual IDCW,Debt Scheme - Credit Risk Fund,Short-Term Schemes,1.6027,"Mon, 31 Jan 2022 00:00:00",Low
UTI Credit Risk Fund ( Segregated - 17022020 ) - Regular Plan - Flexi IDCW,Debt Scheme - Credit Risk Fund,Short-Term Schemes,1.559,"Mon, 31 Jan 2022 00:00:00",Low
UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Annual IDCW,Debt Scheme - Corporate Bond Fund,Short-Term Schemes,1.504,"Thu, 27 Jan 2022 00:00:00",Low
UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Flexi IDCW,Debt Scheme - Corporate Bond Fund,Short-Term Schemes,1.4941,"Thu, 27 Jan 2022 00:00:00",Low
UTI Regular Saving Fund ( Segregated - 17022020) - Direct Plan - Monthly IDCW,Hybrid Scheme - Conservative Hybrid Fund,Long-Term Schemes,1.4527,"Thu, 27 Jan 2022 00:00:00",Low
UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Half-Yearly IDCW,Debt Scheme - Corporate Bond Fund,Short-Term Schemes,1.4429,"Thu, 27 Jan 2022 00:00:00",Low
